,Unnamed: 0,word,onset,duration,trial_type,is_first_word,sequence_id
146,146,pas,51.79999999999998,0.3,"{'kind': 'word', 'word': 'pas'}",False,17
147,147,me,52.149999999999984,0.3,"{'kind': 'word', 'word': 'me'}",False,17
148,148,faire,52.49999999999999,0.3,"{'kind': 'word', 'word': 'faire'}",False,17
149,149,souffrir,52.84999999999998,0.3,"{'kind': 'word', 'word': 'souffrir'}",False,17
150,150,longtemps,53.19999999999998,0.3,"{'kind': 'word', 'word': 'longtemps'}",False,17
151,151,Je,53.54999999999998,0.3,"{'kind': 'word', 'word': 'Je'}",True,18
152,152,fis,53.899999999999984,0.3,"{'kind': 'word', 'word': 'fis'}",False,18
153,153,halte,54.24999999999999,0.3,"{'kind': 'word', 'word': 'halte'}",False,18
154,154,le,54.59999999999998,0.3,"{'kind': 'word', 'word': 'le'}",False,18
155,155,coeur,54.94999999999998,0.3,"{'kind': 'word', 'word': 'coeur'}",False,18
156,156,serré,55.29999999999998,0.3,"{'kind': 'word', 'word': 'serré'}",False,18
157,157,mais,55.649999999999984,0.3,"{'kind': 'word', 'word': 'mais'}",False,18
158,158,je,55.99999999999998,0.3,"{'kind': 'word', 'word': 'je'}",False,18
159,159,ne,56.34999999999998,0.3,"{'kind': 'word', 'word': 'ne'}",False,18
160,160,comprenais,56.69999999999998,0.3,"{'kind': 'word', 'word': 'comprenais'}",False,18
161,161,toujours,57.04999999999998,0.3,"{'kind': 'word', 'word': 'toujours'}",False,18
162,162,pas,57.399999999999984,0.3,"{'kind': 'word', 'word': 'pas'}",False,18
163,163,maintenant,57.74999999999998,0.3,"{'kind': 'word', 'word': 'maintenant'}",False,18
164,164,vaten,58.09999999999998,0.3,"{'kind': 'word', 'word': 'vaten'}",False,18
165,165,ditil,58.44999999999998,0.3,"{'kind': 'word', 'word': 'ditil'}",False,18
166,166,Je,58.79999999999998,0.3,"{'kind': 'word', 'word': 'Je'}",True,19
167,167,veux,59.14999999999998,0.3,"{'kind': 'word', 'word': 'veux'}",False,19
168,168,redescendre,59.49999999999998,0.3,"{'kind': 'word', 'word': 'redescendre'}",False,19
169,169,Alors,59.84999999999998,0.3,"{'kind': 'word', 'word': 'Alors'}",True,20
170,170,jabaissai,60.19999999999998,0.3,"{'kind': 'word', 'word': 'jabaissai'}",False,20
171,171,moimême,60.54999999999998,0.3,"{'kind': 'word', 'word': 'moimême'}",False,20
172,172,les,60.89999999999998,0.3,"{'kind': 'word', 'word': 'les'}",False,20
173,173,yeux,61.24999999999998,0.3,"{'kind': 'word', 'word': 'yeux'}",False,20
174,174,vers,61.59999999999998,0.3,"{'kind': 'word', 'word': 'vers'}",False,20
175,175,le,61.94999999999998,0.3,"{'kind': 'word', 'word': 'le'}",False,20
176,176,pied,62.29999999999998,0.3,"{'kind': 'word', 'word': 'pied'}",False,20
177,177,du,62.64999999999998,0.3,"{'kind': 'word', 'word': 'du'}",False,20
178,178,mur,62.99999999999998,0.3,"{'kind': 'word', 'word': 'mur'}",False,20
179,179,et,63.34999999999998,0.3,"{'kind': 'word', 'word': 'et'}",False,20
180,180,je,63.69999999999998,0.3,"{'kind': 'word', 'word': 'je'}",False,20
181,181,fis,64.04999999999997,0.3,"{'kind': 'word', 'word': 'fis'}",False,20
182,182,un,64.39999999999998,0.3,"{'kind': 'word', 'word': 'un'}",False,20
183,183,bond,64.74999999999997,0.3,"{'kind': 'word', 'word': 'bond'}",False,20
184,184,Il,65.09999999999998,0.3,"{'kind': 'word', 'word': 'Il'}",True,21
185,185,était,65.44999999999997,0.3,"{'kind': 'word', 'word': 'était'}",False,21
186,186,là,65.79999999999998,0.3,"{'kind': 'word', 'word': 'là'}",False,21
187,187,dressé,66.14999999999998,0.3,"{'kind': 'word', 'word': 'dressé'}",False,21
188,188,vers,66.49999999999997,0.3,"{'kind': 'word', 'word': 'vers'}",False,21
189,189,le,66.84999999999998,0.3,"{'kind': 'word', 'word': 'le'}",False,21
190,190,petit,67.19999999999997,0.3,"{'kind': 'word', 'word': 'petit'}",False,21
191,191,prince,67.54999999999998,0.3,"{'kind': 'word', 'word': 'prince'}",False,21
192,192,un,67.89999999999998,0.3,"{'kind': 'word', 'word': 'un'}",False,21
193,193,de,68.24999999999997,0.3,"{'kind': 'word', 'word': 'de'}",False,21
194,194,ces,68.59999999999998,0.3,"{'kind': 'word', 'word': 'ces'}",False,21
195,195,serpents,68.94999999999997,0.3,"{'kind': 'word', 'word': 'serpents'}",False,21
196,196,jaunes,69.29999999999998,0.3,"{'kind': 'word', 'word': 'jaunes'}",False,21
197,197,qui,69.64999999999998,0.3,"{'kind': 'word', 'word': 'qui'}",False,21
198,198,vous,69.99999999999997,0.3,"{'kind': 'word', 'word': 'vous'}",False,21
199,199,exécutent,70.34999999999998,0.3,"{'kind': 'word', 'word': 'exécutent'}",False,21
200,200,en,70.69999999999997,0.3,"{'kind': 'word', 'word': 'en'}",False,21
201,201,trente,71.04999999999998,0.3,"{'kind': 'word', 'word': 'trente'}",False,21
202,202,secondes,71.39999999999998,0.3,"{'kind': 'word', 'word': 'secondes'}",False,21
